Title,Type,Price,Score,Link
La Guagua place2,Apartamento,780000,Sin puntos,https://www.booking.com/hotel/co/la-guagua-place2.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592610&all_sr_blocks=843648101_351199602_2_0_0&highlighted_blocks=843648101_351199602_2_0_0&matching_block_id=843648101_351199602_2_0_0&sr_pri_blocks=843648101_351199602_2_0_0__78000000&from=searchresults#hotelTmpl
Posada Vasquez Oviedo,Apartamento Estudio ,1380000,"9,1",https://www.booking.com/hotel/co/posada-vasquez-oviedo.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592610&all_sr_blocks=118035002_158536622_2_0_0&highlighted_blocks=118035002_158536622_2_0_0&matching_block_id=118035002_158536622_2_0_0&sr_pri_blocks=118035002_158536622_2_0_0__138000000&from=searchresults#hotelTmpl
caribbean paradise para 6 pax,Apartamento de 2 dormitorios,1920000,Sin puntos,https://www.booking.com/hotel/co/caribbean-paradise-para-6-pax.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592610&all_sr_blocks=832932801_348580744_2_0_0&highlighted_blocks=832932801_348580744_2_0_0&matching_block_id=832932801_348580744_2_0_0&sr_pri_blocks=832932801_348580744_2_0_0__192000000&from=searchresults#hotelTmpl
Room in Apartment - Green Sea Villa Helen Inn located at Kilometer 4 Circunvalar, Habitación Doble,1163880,"5,5",https://www.booking.com/hotel/co/room-in-apartment-green-sea-villa-helen-inn-located-at-kilometer-4-circunvalar.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592610&all_sr_blocks=693297202_328977411_2_0_0&highlighted_blocks=693297202_328977411_2_0_0&matching_block_id=693297202_328977411_2_0_0&sr_pri_blocks=693297202_328977411_2_0_0__116386200&from=searchresults#hotelTmpl
Posada Skai Place,Habitación Cuádruple con baño privado,2499000,"8,7",https://www.booking.com/hotel/co/posada-skai-place.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592610&all_sr_blocks=775374612_338962893_4_0_0&highlighted_blocks=775374612_338962893_4_0_0&matching_block_id=775374612_338962893_4_0_0&sr_pri_blocks=775374612_338962893_4_0_0__249900000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Tamarindo,Casa de 3 dormitorios,2700000,"9,7",https://www.booking.com/hotel/co/tamarindo.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=63308102_334357676_2_0_0&highlighted_blocks=63308102_334357676_2_0_0&matching_block_id=63308102_334357676_2_0_0&sr_pri_blocks=63308102_334357676_2_0_0__270000000&from=searchresults#hotelTmpl
Hostal Marlyn,Habitación Doble Estándar,1650000,"9,2",https://www.booking.com/hotel/co/hostal-marlyn.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=162706901_351893302_2_0_0&highlighted_blocks=162706901_351893302_2_0_0&matching_block_id=162706901_351893302_2_0_0&sr_pri_blocks=162706901_351893302_2_0_0__165000000&from=searchresults#hotelTmpl
Hotel Portobelo Convention Center,Habitación Doble - 1 o 2 camas,2976000,"7,3",https://www.booking.com/hotel/co/portobelo-plaza.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=29719304_344393258_0_1_0&highlighted_blocks=29719304_344393258_0_1_0&matching_block_id=29719304_344393258_0_1_0&sr_pri_blocks=29719304_344393258_0_1_0__297600000&from=searchresults#hotelTmpl
Apartamento Frente al Mar en el Sunrise San Andres,Apartamento de 2 dormitorios,8736000,Sin puntos,https://www.booking.com/hotel/co/apartamento-frente-al-mar-en-el-sunrise-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=732290001_326481509_4_0_0&highlighted_blocks=732290001_326481509_4_0_0&matching_block_id=732290001_326481509_4_0_0&sr_pri_blocks=732290001_326481509_4_0_0__873600000&from=searchresults#hotelTmpl
Casa con Piscina para Grupos en San Andrés,Apartamento de 2 dormitorios,8064000,"1,0",https://www.booking.com/hotel/co/alojamiento-para-grupos-en-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=576320701_285707606_8_0_0&highlighted_blocks=576320701_285707606_8_0_0&matching_block_id=576320701_285707606_8_0_0&sr_pri_blocks=576320701_285707606_8_0_0__806400000&from=searchresults#hotelTmpl
Apartamento Vacacional con Piscina en San Andres,Apartamento de 2 dormitorios,6415920,Sin puntos,https://www.booking.com/hotel/co/apartamento-vacacional-con-piscina-en-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=732480401_326536341_6_0_0&highlighted_blocks=732480401_326536341_6_0_0&matching_block_id=732480401_326536341_6_0_0&sr_pri_blocks=732480401_326536341_6_0_0__641592000&from=searchresults#hotelTmpl
Apartamento Para Familias en San Andres,Apartamento de 1 dormitorio,4930140,Sin puntos,https://www.booking.com/hotel/co/apartamento-para-familias-en-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=732440101_326532132_4_0_0&highlighted_blocks=732440101_326532132_4_0_0&matching_block_id=732440101_326532132_4_0_0&sr_pri_blocks=732440101_326532132_4_0_0__493012800&from=searchresults#hotelTmpl
Hostal Mar y Mar,Habitación Doble,1440000,"8,4",https://www.booking.com/hotel/co/mar-y-mar.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=39130401_351892977_2_0_0&highlighted_blocks=39130401_351892977_2_0_0&matching_block_id=39130401_351892977_2_0_0&sr_pri_blocks=39130401_351892977_2_0_0__144000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Casa Lisboa,Habitación Doble,918000,"8,8",https://www.booking.com/hotel/co/casa-lisboa-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=724444001_310163359_2_0_0&highlighted_blocks=724444001_310163359_2_0_0&matching_block_id=724444001_310163359_2_0_0&sr_pri_blocks=724444001_310163359_2_0_0__91800000&from=searchresults#hotelTmpl
Hotel Decameron Maryland All Inclusive,Habitación Estándar con balcón,7960460,"8,3",https://www.booking.com/hotel/co/decameron-maryland.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=34690102_231987627_2_85_0&highlighted_blocks=34690102_231987627_2_85_0&matching_block_id=34690102_231987627_2_85_0&sr_pri_blocks=34690102_231987627_2_85_0__796045600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Posada Nativa Miss Zelzel Place,Apartamento Estudio ,1725000,Sin puntos,https://www.booking.com/hotel/co/zelzel-plzce.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=55764704_343736490_0_0_0&highlighted_blocks=55764704_343736490_0_0_0&matching_block_id=55764704_343736490_0_0_0&sr_pri_blocks=55764704_343736490_0_0_0__172500000&from=searchresults#hotelTmpl
Blue Ocean Village,Habitación cuádruple,720000,"8,6",https://www.booking.com/hotel/co/blue-ocean-village.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=187947901_205916186_2_0_0&highlighted_blocks=187947901_205916186_2_0_0&matching_block_id=187947901_205916186_2_0_0&sr_pri_blocks=187947901_205916186_2_0_0__72000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
On Vacation Blue Tone,Habitación Doble Superior,3585000,"5,8",https://www.booking.com/hotel/co/tone.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=55903605_122756445_0_1_0&highlighted_blocks=55903605_122756445_0_1_0&matching_block_id=55903605_122756445_0_1_0&sr_pri_blocks=55903605_122756445_0_1_0__358500000&from=searchresults#hotelTmpl
Hostal Mom Mariela,Habitación Doble,720000,"7,6",https://www.booking.com/hotel/co/mom-mariela.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=40673701_204018535_2_0_0&highlighted_blocks=40673701_204018535_2_0_0&matching_block_id=40673701_204018535_2_0_0&sr_pri_blocks=40673701_204018535_2_0_0__72000000&from=searchresults#hotelTmpl
Apartamento Comanza 104 - Sarie Bay,Apartamento de 2 dormitorios,3384000,Sin puntos,https://www.booking.com/hotel/co/apartamento-comanza-104-sarie-bay.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=782134701_337669613_8_0_0&highlighted_blocks=782134701_337669613_8_0_0&matching_block_id=782134701_337669613_8_0_0&sr_pri_blocks=782134701_337669613_8_0_0__338400000&from=searchresults#hotelTmpl
Casa Boutique Blessed Place,Casa,1500000,"8,6",https://www.booking.com/hotel/co/casa-boutique-blessed-place.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=380097306_339211480_2_0_0&highlighted_blocks=380097306_339211480_2_0_0&matching_block_id=380097306_339211480_2_0_0&sr_pri_blocks=380097306_339211480_2_0_0__150000000&from=searchresults#hotelTmpl
Zaboka SAI,Habitación Doble Estándar,1320000,"9,8",https://www.booking.com/hotel/co/zaboka-sai.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=523989701_285177481_2_0_0&highlighted_blocks=523989701_285177481_2_0_0&matching_block_id=523989701_285177481_2_0_0&sr_pri_blocks=523989701_285177481_2_0_0__132000000&from=searchresults#hotelTmpl
Cabañas Green Yard,Bungalow Doble,1320000,"8,2",https://www.booking.com/hotel/co/margie-and-sons.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=46003705_89494755_0_0_0&highlighted_blocks=46003705_89494755_0_0_0&matching_block_id=46003705_89494755_0_0_0&sr_pri_blocks=46003705_89494755_0_0_0__132000000&from=searchresults#hotelTmpl
Apartahotel Las Americas,Habitación Doble Estándar - 1 o 2 camas,3110200,"6,9",https://www.booking.com/hotel/co/apartahotel-las-americas.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=44&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=35895401_208745065_0_25_0&highlighted_blocks=35895401_208745065_0_25_0&matching_block_id=35895401_208745065_0_25_0&sr_pri_blocks=35895401_208745065_0_25_0__311018400&from=searchresults#hotelTmpl
Casona La Carolina,Habitación Doble con baño privado,930000,"9,3",https://www.booking.com/hotel/co/casona-la-carolina.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=237355701_329110060_0_0_0&highlighted_blocks=237355701_329110060_0_0_0&matching_block_id=237355701_329110060_0_0_0&sr_pri_blocks=237355701_329110060_0_0_0__93000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Portobelo Beach,Habitación Doble - 1 o 2 camas,2976000,"7,6",https://www.booking.com/hotel/co/portobelo.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=40868301_264983901_0_1_0&highlighted_blocks=40868301_264983901_0_1_0&matching_block_id=40868301_264983901_0_1_0&sr_pri_blocks=40868301_264983901_0_1_0__297600000&from=searchresults#hotelTmpl
Hotel Boutique Casa Hendaus,Habitación Deluxe con cama extragrande,3465000,"9,6",https://www.booking.com/hotel/co/boutique-casa-hendaus.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=816296322_348538321_2_1_0&highlighted_blocks=816296322_348538321_2_1_0&matching_block_id=816296322_348538321_2_1_0&sr_pri_blocks=816296322_348538321_2_1_0__346500000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Casa D Linda II,Apartamento de 3 dormitorios,3900000,"9,4",https://www.booking.com/hotel/co/casa-d-linda-ii.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=553265001_335391699_9_0_0&highlighted_blocks=553265001_335391699_9_0_0&matching_block_id=553265001_335391699_9_0_0&sr_pri_blocks=553265001_335391699_9_0_0__390000000&from=searchresults#hotelTmpl
Hostal Olas,Habitación Doble,1110000,"9,1",https://www.booking.com/hotel/co/hostal-olas.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-07&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=distance_from_search&srpvid=22756e90660702ab&srepoch=1651592619&all_sr_blocks=305484506_335281444_2_0_0&highlighted_blocks=305484506_335281444_2_0_0&matching_block_id=305484506_335281444_2_0_0&sr_pri_blocks=305484506_335281444_2_0_0__111000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
