Title,Type,Price,Score,Link
Apartamentos Miss Vera,Apartamento de 1 dormitorio,800000,"8,9",https://www.booking.com/hotel/co/apartamentos-miss-vera.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=160&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=747609202_330878685_2_0_0&highlighted_blocks=747609202_330878685_2_0_0&matching_block_id=747609202_330878685_2_0_0&sr_pri_blocks=747609202_330878685_2_0_0__80000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamento Centro San Andrés Islas,Apartamento de 3 dormitorios,2560900,Sin puntos,https://www.booking.com/hotel/co/apartamento-centro-san-andres-islas.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=161&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=816845201_344185253_2_0_0&highlighted_blocks=816845201_344185253_2_0_0&matching_block_id=816845201_344185253_2_0_0&sr_pri_blocks=816845201_344185253_2_0_0__256089600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
OUR Place 2,Estudio Estándar,880000,"8,9",https://www.booking.com/hotel/co/our-place-2.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=162&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=269567603_350441470_2_0_0&highlighted_blocks=269567603_350441470_2_0_0&matching_block_id=269567603_350441470_2_0_0&sr_pri_blocks=269567603_350441470_2_0_0__88000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamento en El Sun Rise San Andres Familiar,Apartamento de 2 dormitorios,6272000,Sin puntos,https://www.booking.com/hotel/co/alojamiento-vacacional-en-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=163&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=575953901_291372397_5_0_0&highlighted_blocks=575953901_291372397_5_0_0&matching_block_id=575953901_291372397_5_0_0&sr_pri_blocks=575953901_291372397_5_0_0__627200000&from=searchresults#hotelTmpl
Sol Caribe Sea Flower,Habitación Doble,2640000,"8,5",https://www.booking.com/hotel/co/sol-caribe-sea-flower.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=164&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=29339005_341951863_0_17_0&highlighted_blocks=29339005_341951863_0_17_0&matching_block_id=29339005_341951863_0_17_0&sr_pri_blocks=29339005_341951863_0_17_0__264000000&from=searchresults#hotelTmpl
Vivienda Turística Colon,Apartamento de 2 dormitorios,1408000,"8,2",https://www.booking.com/hotel/co/apartamentos-colon.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=165&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=613456602_335423176_4_0_0&highlighted_blocks=613456602_335423176_4_0_0&matching_block_id=613456602_335423176_4_0_0&sr_pri_blocks=613456602_335423176_4_0_0__140800000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Olas Del Caribe,Habitación cuádruple,1200000,"8,5",https://www.booking.com/hotel/co/olas-del-caribe.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=166&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=328460804_271830644_3_0_0&highlighted_blocks=328460804_271830644_3_0_0&matching_block_id=328460804_271830644_3_0_0&sr_pri_blocks=328460804_271830644_3_0_0__120000000&from=searchresults#hotelTmpl
Hotel Portofino,Habitación Triple Estándar ,2434000,"6,4",https://www.booking.com/hotel/co/portofino-el-cove.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=167&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=231041102_342043707_3_1_0&highlighted_blocks=231041102_342043707_3_1_0&matching_block_id=231041102_342043707_3_1_0&sr_pri_blocks=231041102_342043707_3_1_0__243400000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
PUNTA HANSA APARTAMENTOS By TOP LOCATION,Apartamento Superior,3520000,10,https://www.booking.com/hotel/co/santa-catalina-by-top-l.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=168&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=732546408_350848504_8_0_0&highlighted_blocks=732546408_350848504_8_0_0&matching_block_id=732546408_350848504_8_0_0&sr_pri_blocks=732546408_350848504_8_0_0__352000000&from=searchresults#hotelTmpl
Fuentes House,Apartamento - Planta baja,1400000,"9,0",https://www.booking.com/hotel/co/fuentes-house.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=169&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=170900802_337632524_4_0_0&highlighted_blocks=170900802_337632524_4_0_0&matching_block_id=170900802_337632524_4_0_0&sr_pri_blocks=170900802_337632524_4_0_0__140000000&from=searchresults#hotelTmpl
Hospedaje Turistico Angula Place,Apartamento Estándar,480000,"8,4",https://www.booking.com/hotel/co/angula-place-apartamentos-amoblados.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=170&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=65283820_335395835_2_0_0&highlighted_blocks=65283820_335395835_2_0_0&matching_block_id=65283820_335395835_2_0_0&sr_pri_blocks=65283820_335395835_2_0_0__48000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Apartamento Familiar con Vista al Mar en San Andres,Apartamento de 2 dormitorios,4320000,"8,0",https://www.booking.com/hotel/co/apartamento-familiar-san-andres-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=171&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=420310001_291372429_0_0_0&highlighted_blocks=420310001_291372429_0_0_0&matching_block_id=420310001_291372429_0_0_0&sr_pri_blocks=420310001_291372429_0_0_0__432000000&from=searchresults#hotelTmpl
Apartamento Familiar San Andres Islas Colombia,Apartamento de 3 dormitorios,5376000,Sin puntos,https://www.booking.com/hotel/co/apartamento-familiar-san-andres-i.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=172&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=420309001_285707879_0_0_0&highlighted_blocks=420309001_285707879_0_0_0&matching_block_id=420309001_285707879_0_0_0&sr_pri_blocks=420309001_285707879_0_0_0__537600000&from=searchresults#hotelTmpl
Apartamento Duplex Mora Downtown,Apartamento Dúplex,3700000,"7,8",https://www.booking.com/hotel/co/apartamento-duplex-mora-downtown.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=173&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=177598601_287863325_4_0_0&highlighted_blocks=177598601_287863325_4_0_0&matching_block_id=177598601_287863325_4_0_0&sr_pri_blocks=177598601_287863325_4_0_0__370000000&from=searchresults#hotelTmpl
Apartamento duplex cerca a la playa,Apartamento Dúplex,2090000,"8,6",https://www.booking.com/hotel/co/apartamento-duplex-cerca-a-la-playa.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=174&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=721831701_332168849_3_0_0&highlighted_blocks=721831701_332168849_3_0_0&matching_block_id=721831701_332168849_3_0_0&sr_pri_blocks=721831701_332168849_3_0_0__209000000&from=searchresults#hotelTmpl
Apartamentos en Hansa Reef BY TOP LOCATION,Apartamento con balcón,2200000,"8,8",https://www.booking.com/hotel/co/hansa-reef-san-andres-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=175&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592864&all_sr_blocks=696184023_334891771_5_0_0&highlighted_blocks=696184023_334891771_5_0_0&matching_block_id=696184023_334891771_5_0_0&sr_pri_blocks=696184023_334891771_5_0_0__220000000&from=searchresults#hotelTmpl
Aquamare Hotel,Habitación Doble - 2 camas dobles,2985460,"8,7",https://www.booking.com/hotel/co/aquamare.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=176&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=778370902_336199975_2_1_0&highlighted_blocks=778370902_336199975_2_1_0&matching_block_id=778370902_336199975_2_1_0&sr_pri_blocks=778370902_336199975_2_1_0__298545000&from=searchresults#hotelTmpl
Apartamento En San Andres,Apartamento,2223000,"7,9",https://www.booking.com/hotel/co/apartamento-en-san-andres.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=177&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=186861601_347401184_2_0_0&highlighted_blocks=186861601_347401184_2_0_0&matching_block_id=186861601_347401184_2_0_0&sr_pri_blocks=186861601_347401184_2_0_0__222300000&from=searchresults#hotelTmpl
Apartamento Vista Al Mar Hansa Coral,Apartamento de 1 dormitorio,2600000,"8,5",https://www.booking.com/hotel/co/hansa-coral-apartments.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=178&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=687904001_287879156_6_0_0&highlighted_blocks=687904001_287879156_6_0_0&matching_block_id=687904001_287879156_6_0_0&sr_pri_blocks=687904001_287879156_6_0_0__260000000&from=searchresults#hotelTmpl
PENTHOUSE HANSA REEF,Apartamento Dúplex,3360000,10,https://www.booking.com/hotel/co/penthouse-hansa-reef.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=179&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=802745301_341574414_2_0_0&highlighted_blocks=802745301_341574414_2_0_0&matching_block_id=802745301_341574414_2_0_0&sr_pri_blocks=802745301_341574414_2_0_0__336000000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Blue Reef,Apartamento,1272000,"8,7",https://www.booking.com/hotel/co/hansa-coral-club-san-andres-islas.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=180&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=240359101_335371385_2_0_0&highlighted_blocks=240359101_335371385_2_0_0&matching_block_id=240359101_335371385_2_0_0&sr_pri_blocks=240359101_335371385_2_0_0__127200000&from=searchresults#hotelTmpl
Apartamentos en Hansa Coral -BY TOP LOCATION-,Apartamento Estándar,1500000,"7,5",https://www.booking.com/hotel/co/apartamento-en-san-andres-2.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=181&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=696023215_337882540_2_0_0&highlighted_blocks=696023215_337882540_2_0_0&matching_block_id=696023215_337882540_2_0_0&sr_pri_blocks=696023215_337882540_2_0_0__150000000&from=searchresults#hotelTmpl
Villa San Miguel,Estudio,1254000,"9,3",https://www.booking.com/hotel/co/villa-san-miguel.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=182&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=42454402_335383417_3_0_0&highlighted_blocks=42454402_335383417_3_0_0&matching_block_id=42454402_335383417_3_0_0&sr_pri_blocks=42454402_335383417_3_0_0__125400000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
ZOJO MARiNA BAY,Habitación Doble Económica,1000000,"7,8",https://www.booking.com/hotel/co/zojo-apartamentos.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=183&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=207069203_285729513_2_0_0&highlighted_blocks=207069203_285729513_2_0_0&matching_block_id=207069203_285729513_2_0_0&sr_pri_blocks=207069203_285729513_2_0_0__100000000&from=searchresults#hotelTmpl
"Hermoso apartamento 201, zona perfecta",Apartamento de 2 dormitorios,2204000,"9,0",https://www.booking.com/hotel/co/hermoso-apartamento-201-zona-perfecta.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=184&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=795025201_351471146_4_0_0&highlighted_blocks=795025201_351471146_4_0_0&matching_block_id=795025201_351471146_4_0_0&sr_pri_blocks=795025201_351471146_4_0_0__220400000&from=searchresults#hotelTmpl
Hotel Koray,Habitación Doble,1898000,"7,6",https://www.booking.com/hotel/co/brisas-del-mar.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=185&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=271715501_343838891_2_33_0&highlighted_blocks=271715501_343838891_2_33_0&matching_block_id=271715501_343838891_2_33_0&sr_pri_blocks=271715501_343838891_2_33_0__189800000&from=searchresults#hotelTmpl
Hotel Nauticus,Camarote Familiar,1120000,"7,1",https://www.booking.com/hotel/co/nauticus.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=186&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=474202902_196479846_2_0_0&highlighted_blocks=474202902_196479846_2_0_0&matching_block_id=474202902_196479846_2_0_0&sr_pri_blocks=474202902_196479846_2_0_0__112000000&from=searchresults#hotelTmpl
Apartamentos Ksan,Apartamento de 2 dormitorios,720000,"9,2",https://www.booking.com/hotel/co/apartamentos-ksan.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=187&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=107958901_351463018_2_0_0&highlighted_blocks=107958901_351463018_2_0_0&matching_block_id=107958901_351463018_2_0_0&sr_pri_blocks=107958901_351463018_2_0_0__72000000&from=searchresults#hotelTmpl
Samawi Hotel,Habitación Doble Estándar,2912000,"8,2",https://www.booking.com/hotel/co/samawi.es.html?label=gen173nr-1FCAEoggI46AdIM1gEaDKIAQGYAQq4ARfIAQzYAQHoAQH4AQuIAgGoAgO4Asyvs40GwAIB0gIkZTRjOWZjOTEtZDhjYy00ZWY5LWJhMzQtMGFhNzBiNTY0M2Yw2AIG4AIB&sid=420dd3018f25fed92757eeb7bc5adc9e&aid=304142&ucfs=1&arphpl=1&checkin=2022-06-01&checkout=2022-06-05&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=188&sr_order=distance_from_search&srpvid=61e46f018986021d&srepoch=1651592867&all_sr_blocks=472368029_277348348_2_1_0&highlighted_blocks=472368029_277348348_2_1_0&matching_block_id=472368029_277348348_2_1_0&sr_pri_blocks=472368029_277348348_2_1_0__291200000&from=searchresults#hotelTmpl
