Created at;Favorites;Friends Count;Internal Links;Location;Status ID;Text;User;User ID;User Name;Verified account;Zone;urls
Wed May 04 02:02:41 +0000 2022;212778.0;282.0;;;1521671625040613379;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;sararbarrantes;3002554243.0;sara rojas barrantes;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:02:41 +0000 2022;201770.0;2215.0;;Bogotá, D.C., Colombia;1521671624105283586;"#NoticiaW | La excongresista Aída Merlano declaró que parte del dinero que se recibió a modo de “coimas” para su campaña, se habría usado en la campaña presidencial del actual mandatario Iván Duque Márquez.

https://t.co/tMYQBq3ruT";Diegope10_;1.2475749036263793e+18;DiegoPeña10;0.0;;[]
Wed May 04 02:02:40 +0000 2022;5850.0;837.0;;;1521671622960336898;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;Marlon_2612;1.5027258873384264e+18;MarlonCastillo;0.0;;[]
Wed May 04 02:02:40 +0000 2022;66632.0;270.0;;;1521671620640837634;#ATENCIÓN La excongresista Aída Merlano le dijo a la Corte que 6 mil millones de los Gerleín llegaron a la campaña de Iván Duque. 18 mil millones para corrupción electoral. https://t.co/5sA0Bry5jb;andruguty1;2908450077.0;Andrés Gutiérrez;0.0;;[]
Wed May 04 02:02:37 +0000 2022;15068.0;212.0;;Amsterdam, Holanda;1521671610276540416;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;OscarGo91781344;1.4259997777670717e+18;PetromiPres;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:02:36 +0000 2022;61.0;1993.0;;Bogotá, Colombia;1521671606271156224;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;strasse47;152258812.0;Strasse47;0.0;;[]
Wed May 04 02:02:31 +0000 2022;23.0;11.0;;;1521671585333141504;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;Maurici32266576;1.1640086413154427e+18;Mauricio Hernández;0.0;;[]
Wed May 04 02:02:31 +0000 2022;1150.0;1331.0;;Orinoquia;1521671581730279425;Aida Merlano declaró ante la Corte Suprema de Justicia y aseguró que Julio Gerlein entregó 6 mil millones de pesos a la campaña de Iván Duque. Entonces ¿así ganaron las elecciones hace 4 años? ¿Comprando votos y apoyando la corrupción? Ni un voto más por los mismos de siempre.;CHIGUROINQUISI1;1.447341664004096e+18;CHIGUIROINQUISIDOR;0.0;;[]
Wed May 04 02:02:28 +0000 2022;5592.0;1407.0;;Alcala, España;1521671572444098561;"Mientras el candidato Petro ataca la Policía y el Senador Gustavo Bolívar propone acabar el ESMAD, el Presidente Iván Duque acaba de firmar el decreto que ordena el aumento salarial más alto desde 1993 a los miembros de la Policía Nacional.

¡Dios y Patria!";Miranda63691417;1.0085413108386243e+18;Miranda;0.0;;[]
Wed May 04 02:02:28 +0000 2022;40613.0;192.0;;;1521671571324215297;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;divinintong;8.892197249109197e+17;Misael Garcia;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:02:23 +0000 2022;201770.0;2215.0;;Bogotá, D.C., Colombia;1521671551434866688;"Aída Merlano reapareció ante Corte Suprema de Justicia y salpicó a Iván Duque

https://t.co/tCzXmGonkJ";Diegope10_;1.2475749036263793e+18;DiegoPeña10;0.0;;[{'url': 'https://t.co/tCzXmGonkJ', 'expanded_url': 'https://bit.ly/3LGwsD3', 'display_url': 'bit.ly/3LGwsD3', 'indices': [100, 123]}]
Wed May 04 02:02:22 +0000 2022;410334.0;4932.0;;Vía Láctea;1521671545843851265;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;ahuramazdacol;327907513.0;Ahura Mazda;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:02:17 +0000 2022;410334.0;4932.0;;Vía Láctea;1521671525824442369;Aida Merlano declaró ante la Corte Suprema de Justicia y aseguró que Julio Gerlein entregó 6 mil millones de pesos a la campaña de Iván Duque. Entonces ¿así ganaron las elecciones hace 4 años? ¿Comprando votos y apoyando la corrupción? Ni un voto más por los mismos de siempre.;ahuramazdacol;327907513.0;Ahura Mazda;0.0;;[]
Wed May 04 02:02:14 +0000 2022;24311.0;1142.0;;Doha, Qatar;1521671514092933120;Jamás me he reunido con Aida Merlano: Iván Duque https://t.co/1iJt6sWGK3;amirareym;183091193.0;Amira Rey;0.0;;[{'url': 'https://t.co/1iJt6sWGK3', 'expanded_url': 'https://www.rcnradio.com/politica/jamas-me-he-reunido-con-aida-merlano-presidente-ivan-duque', 'display_url': 'rcnradio.com/politica/jamas…', 'indices': [63, 86]}]
Wed May 04 02:02:13 +0000 2022;11787.0;224.0;;Medellín, Colombia;1521671509680472065;El inútil de Iván Duque diciendo que su gobierno cumplió el 90% de lo prometido. ¡JAJAAJAJAJAAJAJAJA! Este cínico hijueputa lo único que hizo fue andar en cuatrimoto, comer hamburguesa e irse de paseo con los amigos por todo el mundo. ¡Descarados y este malparido de mierda!;JosePer35516770;1.3881675657012265e+18;Josse;0.0;;[]
Wed May 04 02:02:12 +0000 2022;12011.0;442.0;;;1521671505305870336;"Aída Merlano reapareció ante Corte Suprema de Justicia y salpicó a Iván Duque

https://t.co/tCzXmGonkJ";perencejo90;1.5092991308746998e+18;Perico el chirrete Gutiérrez;0.0;;[{'url': 'https://t.co/tCzXmGonkJ', 'expanded_url': 'https://bit.ly/3LGwsD3', 'display_url': 'bit.ly/3LGwsD3', 'indices': [100, 123]}]
Wed May 04 02:02:09 +0000 2022;15199.0;33.0;;;1521671489694711808;"#NoticiaW | La excongresista Aída Merlano declaró que parte del dinero que se recibió a modo de “coimas” para su campaña, se habría usado en la campaña presidencial del actual mandatario Iván Duque Márquez.

https://t.co/tMYQBq3ruT";Amparocuellar11;9.888355310638121e+17;NCUELLAR;0.0;;[]
Wed May 04 02:02:04 +0000 2022;11229.0;164.0;;Manizales caldas;1521671472313507840;4 años tuvo Iván Duque para haberle subido los ingresos a los policías, pero lo hace justo a 3 meses de terminar su mandato y en plena campaña presidencial con miembros de la fuerza pública participando en política. Este tipo de acciones siguen alimentando un Golpe de Estado;julianamaya0178;493736103.0;Un tal amaya;0.0;;[]
Wed May 04 02:02:00 +0000 2022;31569.0;668.0;;;1521671452428226560;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;joseache;127103917.0;JOSE AZNARRAC;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:01:55 +0000 2022;26753.0;1753.0;;Bogotá, D.C., Colombia;1521671433461579777;"Aída Merlano reapareció ante Corte Suprema de Justicia y salpicó a Iván Duque

https://t.co/tCzXmGonkJ";SeamosRealistax;7.971397620249723e+17;SEAMOS REALISTAS;0.0;;[{'url': 'https://t.co/tCzXmGonkJ', 'expanded_url': 'https://bit.ly/3LGwsD3', 'display_url': 'bit.ly/3LGwsD3', 'indices': [100, 123]}]
Wed May 04 02:01:50 +0000 2022;29792.0;858.0;;Chile;1521671413710876673;Aída Merlano aseguró que $6 mil millones de Julio Gerlein entraron a la campaña de Duque. https://t.co/AjK61zn1WQ;Juandiegocarmon;336222580.0;Juan Diego Carmona;0.0;;[{'url': 'https://t.co/AjK61zn1WQ', 'expanded_url': 'https://m.elcolombiano.com/colombia/aida-merlano-asegura-que-seis-mil-millones-de-pesos-de-julio-gerlein-entraron-a-campana-de-ivan-duque-BD17369109', 'display_url': 'm.elcolombiano.com/colombia/aida-…', 'indices': [108, 131]}]
Wed May 04 02:01:50 +0000 2022;46811.0;2134.0;;;1521671413404471302;#Atención La excongresista Aída Merlano le dijo a la Corte que 6 mil millones de los Gerleín llegaron a la campaña de Iván Duque. Dice que se usaron 18 mil millones para corrupción electoral. https://t.co/S5TWMqP5jJ;jorgeernestour1;1.403090587830661e+18;jorge ernesto uribe ramirez;0.0;;[]
